outcome_d,intervention,fightcaphigh,mi_fightcap,troops2rebs,coup,land,lngdp,lnyears,postCW,outcome_dy,exgov_combat,strongrebs_dy,mi_strongrebs_dy,exreb_combat,coup_dy,land,lngdp,lnyears,postCW,dyad_id,year,conflictid,Government,Opposition
,,0,,,,1,6.740579,.6931472,1,0,0,0,0,1,0,1,6.740579,.6931472,1,300,1993,194,"Bosnia-Herzegovina","Serbian irregulars"
,,0,,,,1,6.899199,1.098612,1,0,0,0,0,0,0,1,6.899199,1.098612,1,300,1994,194,"Bosnia-Herzegovina","Serbian irregulars"
2,0,0,0,0,0,1,7.411852,1.386294,1,3,0,0,0,0,0,1,7.411852,1.386294,1,300,1995,194,"Bosnia-Herzegovina","Serbian irregulars"
,,0,,,,1,6.740579,0,1,0,0,0,0,1,0,1,6.740579,0,1,301,1993,203,"Bosnia-Herzegovina","Croatian irregulars"
2,0,0,0,0,0,1,6.899199,.6931472,1,3,0,0,0,0,0,1,6.899199,.6931472,1,301,1994,203,"Bosnia-Herzegovina","Croatian irregulars"
,,0,,,,1,8.899486,0,1,0,0,0,0,1,0,1,8.899486,0,1,303,1992,195,"Croatia","Serbian Republic of Krajina"
,,0,,,,1,8.799971,.6931472,1,0,0,0,0,1,0,1,8.799971,.6931472,1,303,1993,195,"Croatia","Serbian Republic of Krajina"
3,0,0,0,0,0,1,8.908689,1.386294,1,4,0,0,0,0,0,1,8.908689,1.386294,1,303,1995,195,"Croatia","Serbian Republic of Krajina"
,,0,,,,1,6.106978,0,0,0,,0,0,,0,1,6.106978,0,0,304,1961,34,"Myanmar","KIO"
,,0,,,,1,6.28236,.6931472,0,0,,0,0,,0,1,6.28236,.6931472,0,304,1962,34,"Myanmar","KIO"
,,0,,,,1,6.396263,1.098612,0,0,,0,0,,0,1,6.396263,1.098612,0,304,1963,34,"Myanmar","KIO"
,,0,,,,1,6.308827,1.386294,0,0,,0,0,,0,1,6.308827,1.386294,0,304,1964,34,"Myanmar","KIO"
,,0,,,,1,6.389065,1.609438,0,0,,0,0,,0,1,6.389065,1.609438,0,304,1965,34,"Myanmar","KIO"
,,0,,,,1,6.359712,1.791759,0,0,,0,0,,0,1,6.359712,1.791759,0,304,1966,34,"Myanmar","KIO"
,,0,,,,1,6.298324,1.94591,0,0,,0,0,,0,1,6.298324,1.94591,0,304,1967,34,"Myanmar","KIO"
,,0,,,,1,6.344724,2.079442,0,0,,0,0,,0,1,6.344724,2.079442,0,304,1968,34,"Myanmar","KIO"
,,0,,,,1,6.364665,2.197225,0,0,,0,0,,0,1,6.364665,2.197225,0,304,1969,34,"Myanmar","KIO"
,,0,,,,1,6.396263,2.302585,0,0,,0,0,,0,1,6.396263,2.302585,0,304,1970,34,"Myanmar","KIO"
,,0,,,,1,6.396263,2.397895,0,0,,0,0,,0,1,6.396263,2.397895,0,304,1971,34,"Myanmar","KIO"
,,0,,,,1,6.398662,2.484907,0,0,,0,0,,0,1,6.398662,2.484907,0,304,1972,34,"Myanmar","KIO"
,,0,,,,1,6.379376,2.564949,0,0,,0,0,,0,1,6.379376,2.564949,0,304,1973,34,"Myanmar","KIO"
,,0,,,,1,6.364665,2.639057,0,0,,0,0,,0,1,6.364665,2.639057,0,304,1974,34,"Myanmar","KIO"
,,0,,,,1,6.391465,2.70805,0,0,0,0,0,0,0,1,6.391465,2.70805,0,304,1975,34,"Myanmar","KIO"
,,0,,,,1,6.429203,2.772589,0,0,0,0,0,0,0,1,6.429203,2.772589,0,304,1976,34,"Myanmar","KIO"
,,0,,,,1,6.463341,2.833213,0,0,0,0,0,0,0,1,6.463341,2.833213,0,304,1977,34,"Myanmar","KIO"
,,0,,,,1,6.507113,2.890372,0,0,0,0,0,0,0,1,6.507113,2.890372,0,304,1978,34,"Myanmar","KIO"
,,0,,,,1,6.540799,2.944439,0,0,0,0,0,0,0,1,6.540799,2.944439,0,304,1979,34,"Myanmar","KIO"
,,0,,,,1,6.585344,2.995732,0,0,0,0,0,0,0,1,6.585344,2.995732,0,304,1980,34,"Myanmar","KIO"
,,0,,,,1,6.627988,3.044523,0,0,0,0,0,0,0,1,6.627988,3.044523,0,304,1981,34,"Myanmar","KIO"
,,0,,,,1,6.670703,3.091043,0,0,0,0,0,0,0,1,6.670703,3.091043,0,304,1982,34,"Myanmar","KIO"
,,0,,,,1,6.690507,3.135494,0,0,0,0,0,0,0,1,6.690507,3.135494,0,304,1983,34,"Myanmar","KIO"
,,0,,,,1,6.734104,3.178054,0,0,0,0,0,0,0,1,6.734104,3.178054,0,304,1984,34,"Myanmar","KIO"
,,0,,,,1,6.756048,3.218876,0,0,0,0,0,0,0,1,6.756048,3.218876,0,304,1985,34,"Myanmar","KIO"
,,0,,,,1,6.713418,3.258096,0,0,0,0,0,0,0,1,6.713418,3.258096,0,304,1986,34,"Myanmar","KIO"
,,0,,,,1,6.657896,3.295837,0,0,0,0,0,0,0,1,6.657896,3.295837,0,304,1987,34,"Myanmar","KIO"
,,0,,,,1,6.494177,3.332205,0,0,0,0,0,0,0,1,6.494177,3.332205,0,304,1988,34,"Myanmar","KIO"
,,0,,,,1,6.77588,3.367296,0,0,0,0,0,0,0,1,6.77588,3.367296,0,304,1989,34,"Myanmar","KIO"
,,0,,,,1,6.77588,3.401197,1,0,0,0,0,0,0,1,6.77588,3.401197,1,304,1990,34,"Myanmar","KIO"
,,0,,,,1,6.77588,3.433987,1,0,0,0,0,0,0,1,6.77588,3.433987,1,304,1991,34,"Myanmar","KIO"
2,0,0,0,0,0,1,6.77588,3.465736,1,3,0,0,0,0,0,1,6.77588,3.465736,1,304,1992,34,"Myanmar","KIO"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,305,1948,24,"Myanmar","CPB"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,305,1949,24,"Myanmar","CPB"
,,0,,,,0,5.790143,1.098612,0,0,,0,0,,0,0,5.790143,1.098612,0,305,1950,24,"Myanmar","CPB"
,,0,,,,0,5.816099,1.386294,0,0,,0,0,,0,0,5.816099,1.386294,0,305,1951,24,"Myanmar","CPB"
,,0,,,,0,5.898115,1.609438,0,0,,0,0,,0,0,5.898115,1.609438,0,305,1952,24,"Myanmar","CPB"
,0,0,0,0,0,0,5.909848,1.791759,0,0,,0,0,,0,0,5.909848,1.791759,0,305,1953,24,"Myanmar","CPB"
,,0,,,,0,5.890207,1.94591,0,0,,0,0,,0,0,5.890207,1.94591,0,305,1954,24,"Myanmar","CPB"
,,0,,,,0,5.90206,2.079442,0,0,,0,0,,0,0,5.90206,2.079442,0,305,1955,24,"Myanmar","CPB"
,,0,,,,0,5.845572,2.197225,0,0,,0,0,,0,0,5.845572,2.197225,0,305,1956,24,"Myanmar","CPB"
,,0,,,,0,5.959199,2.302585,0,0,,0,0,,0,0,5.959199,2.302585,0,305,1957,24,"Myanmar","CPB"
,0,0,0,0,0,0,5.921471,2.397895,0,0,,0,0,,0,0,5.921471,2.397895,0,305,1958,24,"Myanmar","CPB"
,,0,,,,0,6.044365,2.484907,0,0,,0,0,,0,0,6.044365,2.484907,0,305,1959,24,"Myanmar","CPB"
,,0,,,,0,6.116532,2.564949,0,0,,0,0,,0,0,6.116532,2.564949,0,305,1960,24,"Myanmar","CPB"
,,0,,,,0,6.106978,2.639057,0,0,,0,0,,0,0,6.106978,2.639057,0,305,1961,24,"Myanmar","CPB"
,,0,,,,0,6.28236,2.70805,0,0,,0,0,,0,0,6.28236,2.70805,0,305,1962,24,"Myanmar","CPB"
,,0,,,,0,6.396263,2.772589,0,0,,0,0,,0,0,6.396263,2.772589,0,305,1963,24,"Myanmar","CPB"
,,0,,,,0,6.308827,2.833213,0,0,,0,0,,0,0,6.308827,2.833213,0,305,1964,24,"Myanmar","CPB"
,,0,,,,0,6.389065,2.890372,0,0,,0,0,,0,0,6.389065,2.890372,0,305,1965,24,"Myanmar","CPB"
,,0,,,,0,6.359712,2.944439,0,0,,0,0,,0,0,6.359712,2.944439,0,305,1966,24,"Myanmar","CPB"
,,0,,,,0,6.298324,2.995732,0,0,,0,0,,0,0,6.298324,2.995732,0,305,1967,24,"Myanmar","CPB"
,,0,,,,0,6.344724,3.044523,0,0,,0,0,,0,0,6.344724,3.044523,0,305,1968,24,"Myanmar","CPB"
,,0,,,,0,6.364665,3.091043,0,0,,0,0,,0,0,6.364665,3.091043,0,305,1969,24,"Myanmar","CPB"
,,0,,,,0,6.396263,3.135494,0,0,,0,0,,0,0,6.396263,3.135494,0,305,1970,24,"Myanmar","CPB"
,,0,,,,0,6.396263,3.178054,0,0,,0,0,,0,0,6.396263,3.178054,0,305,1971,24,"Myanmar","CPB"
,,0,,,,0,6.398662,3.218876,0,0,,0,0,,0,0,6.398662,3.218876,0,305,1972,24,"Myanmar","CPB"
,,0,,,,0,6.379376,3.258096,0,0,,0,0,,0,0,6.379376,3.258096,0,305,1973,24,"Myanmar","CPB"
,,0,,,,0,6.364665,3.295837,0,0,,0,0,,0,0,6.364665,3.295837,0,305,1974,24,"Myanmar","CPB"
,,0,,,,0,6.391465,3.332205,0,0,0,0,0,0,0,0,6.391465,3.332205,0,305,1975,24,"Myanmar","CPB"
,,0,,,,0,6.429203,3.367296,0,0,0,0,0,0,0,0,6.429203,3.367296,0,305,1976,24,"Myanmar","CPB"
,,0,,,,0,6.463341,3.401197,0,0,0,0,0,0,0,0,6.463341,3.401197,0,305,1977,24,"Myanmar","CPB"
,,0,,,,0,6.507113,3.433987,0,0,0,0,0,0,0,0,6.507113,3.433987,0,305,1978,24,"Myanmar","CPB"
,,0,,,,0,6.540799,3.465736,0,0,0,0,0,0,0,0,6.540799,3.465736,0,305,1979,24,"Myanmar","CPB"
,,0,,,,0,6.585344,3.496508,0,0,0,0,0,0,0,0,6.585344,3.496508,0,305,1980,24,"Myanmar","CPB"
,,0,,,,0,6.627988,3.526361,0,0,0,0,0,0,0,0,6.627988,3.526361,0,305,1981,24,"Myanmar","CPB"
,,0,,,,0,6.670703,3.555348,0,0,0,0,0,0,0,0,6.670703,3.555348,0,305,1982,24,"Myanmar","CPB"
,,0,,,,0,6.690507,3.583519,0,0,0,0,0,0,0,0,6.690507,3.583519,0,305,1983,24,"Myanmar","CPB"
,,0,,,,0,6.734104,3.610918,0,0,0,0,0,0,0,0,6.734104,3.610918,0,305,1984,24,"Myanmar","CPB"
,,0,,,,0,6.756048,3.637586,0,0,0,0,0,0,0,0,6.756048,3.637586,0,305,1985,24,"Myanmar","CPB"
,,0,,,,0,6.713418,3.663562,0,0,0,0,0,0,0,0,6.713418,3.663562,0,305,1986,24,"Myanmar","CPB"
,,0,,,,0,6.657896,3.688879,0,0,0,0,0,0,0,0,6.657896,3.688879,0,305,1987,24,"Myanmar","CPB"
0,0,0,0,0,0,0,6.494177,3.713572,0,2,0,0,0,0,0,0,6.494177,3.713572,0,305,1988,24,"Myanmar","CPB"
,,0,,,,1,6.359712,0,0,0,,0,0,,0,1,6.359712,0,0,306,1966,23,"Myanmar","KNU"
,,0,,,,1,6.298324,.6931472,0,0,,0,0,,0,1,6.298324,.6931472,0,306,1967,23,"Myanmar","KNU"
,,0,,,,1,6.344724,1.098612,0,0,,0,0,,0,1,6.344724,1.098612,0,306,1968,23,"Myanmar","KNU"
,,0,,,,1,6.364665,1.386294,0,0,,0,0,,0,1,6.364665,1.386294,0,306,1969,23,"Myanmar","KNU"
,,0,,,,1,6.396263,1.609438,0,0,,0,0,,0,1,6.396263,1.609438,0,306,1970,23,"Myanmar","KNU"
,,0,,,,1,6.396263,1.791759,0,0,,0,0,,0,1,6.396263,1.791759,0,306,1971,23,"Myanmar","KNU"
,,0,,,,1,6.398662,1.94591,0,0,,0,0,,0,1,6.398662,1.94591,0,306,1972,23,"Myanmar","KNU"
,,0,,,,1,6.379376,2.079442,0,0,,0,0,,0,1,6.379376,2.079442,0,306,1973,23,"Myanmar","KNU"
,,0,,,,1,6.364665,2.197225,0,0,,0,0,,0,1,6.364665,2.197225,0,306,1974,23,"Myanmar","KNU"
,,0,,,,1,6.391465,2.302585,0,0,0,0,0,0,0,1,6.391465,2.302585,0,306,1975,23,"Myanmar","KNU"
,,0,,,,1,6.429203,2.397895,0,0,0,0,0,0,0,1,6.429203,2.397895,0,306,1976,23,"Myanmar","KNU"
,,0,,,,1,6.463341,2.484907,0,0,0,0,0,0,0,1,6.463341,2.484907,0,306,1977,23,"Myanmar","KNU"
,,0,,,,1,6.507113,2.564949,0,0,0,0,0,0,0,1,6.507113,2.564949,0,306,1978,23,"Myanmar","KNU"
,,0,,,,1,6.540799,2.639057,0,0,0,0,0,0,0,1,6.540799,2.639057,0,306,1979,23,"Myanmar","KNU"
,,0,,,,1,6.585344,2.70805,0,0,0,0,0,0,0,1,6.585344,2.70805,0,306,1980,23,"Myanmar","KNU"
,,0,,,,1,6.627988,2.772589,0,0,0,0,0,0,0,1,6.627988,2.772589,0,306,1981,23,"Myanmar","KNU"
,,0,,,,1,6.670703,2.833213,0,0,0,0,0,0,0,1,6.670703,2.833213,0,306,1982,23,"Myanmar","KNU"
,,0,,,,1,6.690507,2.890372,0,0,0,0,0,0,0,1,6.690507,2.890372,0,306,1983,23,"Myanmar","KNU"
,,0,,,,1,6.734104,2.944439,0,0,0,0,0,0,0,1,6.734104,2.944439,0,306,1984,23,"Myanmar","KNU"
,,0,,,,1,6.756048,2.995732,0,0,0,0,0,0,0,1,6.756048,2.995732,0,306,1985,23,"Myanmar","KNU"
,,0,,,,1,6.713418,3.044523,0,0,0,0,0,0,0,1,6.713418,3.044523,0,306,1986,23,"Myanmar","KNU"
,0,0,0,0,0,1,6.657896,3.091043,0,0,0,0,0,0,0,1,6.657896,3.091043,0,306,1987,23,"Myanmar","KNU"
,,0,,,,1,6.494177,3.135494,0,0,0,0,0,0,0,1,6.494177,3.135494,0,306,1988,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.178054,0,0,0,0,0,0,0,1,6.77588,3.178054,0,306,1989,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.218876,1,0,0,0,0,0,0,1,6.77588,3.218876,1,306,1990,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.258096,1,0,0,0,0,0,0,1,6.77588,3.258096,1,306,1991,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.295837,1,0,0,0,0,0,0,1,6.77588,3.295837,1,306,1992,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.332205,1,0,0,0,0,0,0,1,6.77588,3.332205,1,306,1993,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.367296,1,0,0,0,0,0,0,1,6.77588,3.367296,1,306,1994,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.401197,1,0,0,0,0,0,0,1,6.77588,3.401197,1,306,1995,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.433987,1,0,0,0,0,0,0,1,6.77588,3.433987,1,306,1996,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.465736,1,0,0,0,0,0,0,1,6.77588,3.465736,1,306,1997,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.496508,1,0,0,0,0,0,0,1,6.77588,3.496508,1,306,1998,23,"Myanmar","KNU"
,,0,,,,1,6.77588,3.526361,1,0,0,0,0,0,0,1,6.77588,3.526361,1,306,1999,23,"Myanmar","KNU"
,,0,,,,1,,3.555348,1,0,0,0,0,0,0,1,,3.555348,1,306,2000,23,"Myanmar","KNU"
,,0,,,,1,,3.583519,1,0,0,0,0,0,0,1,,3.583519,1,306,2001,23,"Myanmar","KNU"
,,0,,,,1,,3.610918,1,0,0,0,0,0,0,1,,3.610918,1,306,2002,23,"Myanmar","KNU"
,,0,,,,1,,3.637586,1,0,0,0,0,0,0,1,,3.637586,1,306,2003,23,"Myanmar","KNU"
,,0,,,,1,,3.663562,1,0,0,0,0,0,0,1,,3.663562,1,306,2004,23,"Myanmar","KNU"
,0,0,0,0,0,1,,3.806663,1,,,0,0,,0,1,,3.806663,1,306,2010,23,"Myanmar","KNU"
,0,0,0,0,0,1,,3.218876,1,,,0,0,,0,1,,3.218876,1,307,2010,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,0,1,0,0,,,0,,1,6.77588,0,1,307,1996,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,.6931472,1,0,0,,,0,,1,6.77588,.6931472,1,307,1997,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,1.098612,1,0,0,,,0,,1,6.77588,1.098612,1,307,1998,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,1.386294,1,0,0,,,0,,1,6.77588,1.386294,1,307,1999,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,1.609438,1,0,0,,,0,,1,6.77588,1.609438,1,307,2000,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,1.791759,1,0,0,,,0,,1,6.77588,1.791759,1,307,2001,67,"Myanmar","SSA–S"
,,0,,,,1,6.77588,1.94591,1,0,0,,,0,,1,6.77588,1.94591,1,307,2002,67,"Myanmar","SSA–S"
,,0,,,,1,,2.079442,1,0,0,,,0,,1,,2.079442,1,307,2003,67,"Myanmar","SSA–S"
,,0,,,,1,,2.197225,1,0,0,,,0,,1,,2.197225,1,307,2004,67,"Myanmar","SSA–S"
,,0,,,,1,,2.302585,1,0,0,,,0,,1,,2.302585,1,307,2005,67,"Myanmar","SSA–S"
,,0,,,,1,,2.397895,1,0,0,,,0,,1,,2.397895,1,307,2006,67,"Myanmar","SSA–S"
,,0,,,,1,,2.484907,1,0,0,,,0,,1,,2.484907,1,307,2007,67,"Myanmar","SSA–S"
,,0,,,,1,6.756048,0,0,0,,0,0,,0,1,6.756048,0,0,308,1985,67,"Myanmar","MTA"
,,0,,,,1,6.713418,.6931472,0,0,,0,0,,0,1,6.713418,.6931472,0,308,1986,67,"Myanmar","MTA"
,,0,,,,1,6.657896,1.098612,0,0,,0,0,,0,1,6.657896,1.098612,0,308,1987,67,"Myanmar","MTA"
0,0,0,0,0,0,1,6.494177,1.386294,0,0,,0,0,,0,1,6.494177,1.386294,0,308,1988,67,"Myanmar","MTA"
,,0,,,,1,6.77588,1.791759,1,0,0,0,0,0,0,1,6.77588,1.791759,1,308,1990,67,"Myanmar","MTA"
,,0,,,,1,6.77588,1.94591,1,0,0,0,0,0,0,1,6.77588,1.94591,1,308,1991,67,"Myanmar","MTA"
2,0,0,0,0,0,1,6.77588,2.397895,1,3,0,0,0,0,0,1,6.77588,2.397895,1,308,1995,67,"Myanmar","MTA"
,,0,,,,1,7.51776,0,0,0,0,0,0,0,0,1,7.51776,0,0,309,1989,227,"India","ABSU"
0,0,0,0,0,0,1,7.548746,.6931472,1,2,0,0,0,0,0,1,7.548746,.6931472,1,309,1990,227,"India","ABSU"
,,0,,,,1,6.044365,0,0,0,,0,0,,0,1,6.044365,0,0,310,1959,26,"Myanmar","NMSP"
,,0,,,,1,6.116532,.6931472,0,0,,0,0,,0,1,6.116532,.6931472,0,310,1960,26,"Myanmar","NMSP"
,,0,,,,1,6.106978,1.098612,0,0,,0,0,,0,1,6.106978,1.098612,0,310,1961,26,"Myanmar","NMSP"
,,0,,,,1,6.28236,1.386294,0,0,,0,0,,0,1,6.28236,1.386294,0,310,1962,26,"Myanmar","NMSP"
0,0,0,0,0,0,1,6.396263,1.609438,0,0,,0,0,,0,1,6.396263,1.609438,0,310,1963,26,"Myanmar","NMSP"
0,0,0,0,0,0,1,6.77588,3.465736,1,2,0,0,0,0,0,1,6.77588,3.465736,1,310,1990,26,"Myanmar","NMSP"
0,0,0,0,0,0,1,5.959199,0,0,2,,0,0,,0,1,5.959199,0,0,311,1957,56,"Myanmar","KNPP"
0,0,0,0,0,0,1,6.657896,0,0,2,0,0,0,0,0,1,6.657896,0,0,311,1987,56,"Myanmar","KNPP"
0,0,0,0,0,0,1,6.77588,0,1,2,0,0,0,0,0,1,6.77588,0,1,311,1992,56,"Myanmar","KNPP"
0,0,0,0,0,0,1,6.77588,0,1,2,0,0,0,0,0,1,6.77588,0,1,311,1996,56,"Myanmar","KNPP"
0,0,0,0,0,0,1,,0,1,2,0,0,0,0,0,1,,0,1,311,2005,56,"Myanmar","KNPP"
,,0,,,,1,6.77588,0,1,0,0,0,0,0,0,1,6.77588,0,1,312,1991,25,"Myanmar","RSO"
0,0,0,0,0,0,1,6.77588,1.386294,1,2,0,0,0,0,0,1,6.77588,1.386294,1,312,1994,25,"Myanmar","RSO"
,,0,,,,1,7.565798,0,1,0,0,0,0,0,0,1,7.565798,0,1,313,1993,227,"India","NDFB"
,,0,,,,1,7.589088,.6931472,1,0,0,0,0,0,0,1,7.589088,.6931472,1,313,1994,227,"India","NDFB"
,,0,,,,1,7.65276,1.098612,1,0,0,0,0,0,0,1,7.65276,1.098612,1,313,1995,227,"India","NDFB"
,,0,,,,1,7.687488,1.386294,1,0,0,0,0,0,0,1,7.687488,1.386294,1,313,1996,227,"India","NDFB"
,,0,,,,1,7.716234,1.609438,1,0,0,0,0,0,0,1,7.716234,1.609438,1,313,1997,227,"India","NDFB"
,,0,,,,1,7.769704,1.791759,1,0,0,0,0,0,0,1,7.769704,1.791759,1,313,1998,227,"India","NDFB"
,,0,,,,1,7.860563,1.94591,1,0,0,0,0,0,0,1,7.860563,1.94591,1,313,1999,227,"India","NDFB"
,,0,,,,1,7.879992,2.079442,1,0,0,0,0,0,0,1,7.879992,2.079442,1,313,2000,227,"India","NDFB"
,,0,,,,1,7.909963,2.197225,1,0,0,0,0,0,0,1,7.909963,2.197225,1,313,2001,227,"India","NDFB"
,,0,,,,1,7.954039,2.302585,1,0,0,0,0,0,0,1,7.954039,2.302585,1,313,2002,227,"India","NDFB"
,,0,,,,1,8.003052,2.397895,1,0,0,0,0,0,0,1,8.003052,2.397895,1,313,2003,227,"India","NDFB"
2,0,0,0,0,0,1,8.003052,2.484907,1,3,0,0,0,0,0,1,8.003052,2.484907,1,313,2004,227,"India","NDFB"
3,0,0,0,0,0,1,6.77588,0,1,4,0,0,0,0,0,1,6.77588,0,1,314,2000,23,"Myanmar","God's army"
,,0,,,,0,8.229093,0,0,0,0,0,0,0,0,0,8.229093,0,0,319,1989,95,"Peru","MRTA"
,,0,,,,0,8.162328,.6931472,1,0,0,0,0,0,0,0,8.162328,.6931472,1,319,1990,95,"Peru","MRTA"
,,0,,,,0,8.1597,1.098612,1,0,0,0,0,0,0,0,8.1597,1.098612,1,319,1991,95,"Peru","MRTA"
,,0,,,,0,8.132903,1.386294,1,0,0,0,0,0,0,0,8.132903,1.386294,1,319,1992,95,"Peru","MRTA"
0,0,0,0,0,0,0,8.155962,1.609438,1,2,0,0,0,0,0,0,8.155962,1.609438,1,319,1993,95,"Peru","MRTA"
2,0,0,0,0,0,1,6.77588,0,1,3,0,0,0,0,0,1,6.77588,0,1,321,1997,228,"Myanmar","UWSA"
,,0,,,,0,6.77588,0,1,0,0,0,0,0,0,0,6.77588,0,1,322,1990,24,"Myanmar","ABSDF"
,,0,,,,0,6.77588,.6931472,1,0,0,0,0,0,0,0,6.77588,.6931472,1,322,1991,24,"Myanmar","ABSDF"
,,0,,,,0,6.77588,1.098612,1,0,0,0,0,0,0,0,6.77588,1.098612,1,322,1992,24,"Myanmar","ABSDF"
0,0,0,0,0,0,0,6.77588,1.609438,1,2,0,0,0,0,0,0,6.77588,1.609438,1,322,1994,24,"Myanmar","ABSDF"
,,0,,,,1,6.77588,0,1,0,0,0,0,0,0,1,6.77588,0,1,323,1991,25,"Myanmar","ARIF"
0,0,0,0,0,0,1,6.77588,.6931472,1,2,0,0,0,0,0,1,6.77588,.6931472,1,323,1992,25,"Myanmar","ARIF"
,,0,,,,1,7.263666,0,0,0,,0,0,,0,1,7.263666,0,0,325,1982,152,"India","PLA"
,,0,,,,1,7.282473,.6931472,0,0,,0,0,,0,1,7.282473,.6931472,0,325,1983,152,"India","PLA"
,,0,,,,1,7.324108,1.098612,0,0,,0,0,,0,1,7.324108,1.098612,0,325,1984,152,"India","PLA"
,,0,,,,1,7.365414,1.386294,0,0,,0,0,,0,1,7.365414,1.386294,0,325,1985,152,"India","PLA"
,,0,,,,1,7.396844,1.609438,0,0,,0,0,,0,1,7.396844,1.609438,0,325,1986,152,"India","PLA"
,,0,,,,1,7.438025,1.791759,0,0,,0,0,,0,1,7.438025,1.791759,0,325,1987,152,"India","PLA"
0,0,0,0,0,0,1,7.486809,1.94591,0,0,,0,0,,0,1,7.486809,1.94591,0,325,1988,152,"India","PLA"
,,0,,,,1,7.65276,2.079442,1,0,0,0,0,0,0,1,7.65276,2.079442,1,325,1989,152,"India","PLA"
,,0,,,,1,8.003052,2.197225,1,0,0,0,0,0,0,1,8.003052,2.197225,1,325,1990,152,"India","PLA"
,,0,,,,1,7.879992,2.302585,1,0,0,0,0,0,0,1,7.879992,2.302585,1,325,1991,152,"India","PLA"
,,0,,,,1,7.565798,2.484907,1,0,0,0,0,0,0,1,7.565798,2.484907,1,325,1993,152,"India","PLA"
,,0,,,,1,7.547913,2.639057,1,0,0,0,0,0,0,1,7.547913,2.639057,1,325,1995,152,"India","PLA"
,,0,,,,1,7.687488,2.70805,1,0,0,0,0,0,0,1,7.687488,2.70805,1,325,1996,152,"India","PLA"
0,0,0,0,0,0,1,7.769704,2.833213,1,2,0,0,0,0,0,1,7.769704,2.833213,1,325,1998,152,"India","PLA"
0,0,0,0,0,0,1,,1.098612,1,2,0,0,0,0,0,1,,1.098612,1,325,2006,152,"India","PLA"
3,0,0,0,0,0,1,6.77588,0,1,4,0,0,0,0,0,1,6.77588,0,1,326,1996,26,"Myanmar","BMA"
,,0,,,,0,6.825275,0,1,0,0,1,0,0,0,0,6.825275,0,1,327,1995,137,"Afghanistan","Taleban"
1,0,1,0,0,0,0,6.845624,.6931472,1,1,0,1,0,0,0,0,6.845624,.6931472,1,327,1996,137,"Afghanistan","Taleban"
,,0,,,,0,,0,1,0,1,0,0,0,,0,,0,1,327,1998,137,"Afghanistan","Taleban"
,,0,,,,0,,.6931472,1,0,1,0,0,0,,0,,.6931472,1,327,1999,137,"Afghanistan","Taleban"
,,0,,,,0,,1.098612,1,0,1,0,0,0,,0,,1.098612,1,327,2000,137,"Afghanistan","Taleban"
,,0,,,,0,6.376948,1.386294,1,2,1,0,0,0,,0,6.376948,1.386294,1,327,2001,137,"Afghanistan","Taleban"
,,0,,,,0,6.365353,0,1,0,1,0,0,0,0,0,6.365353,0,1,327,2003,137,"Afghanistan","Taleban"
,,0,,,,0,,.6931472,1,0,1,0,0,0,0,0,,.6931472,1,327,2004,137,"Afghanistan","Taleban"
,1,0,0,0,0,0,,1.098612,1,0,1,0,0,0,0,0,,1.098612,1,327,2005,137,"Afghanistan","Taleban"
,1,0,0,0,0,0,,2.079442,1,,,0,0,,0,0,,2.079442,1,327,2010,137,"Afghanistan","Taleban"
,,0,,,,0,8.464286,0,1,0,0,0,0,0,0,0,8.464286,0,1,330,1991,188,"Turkey","Devrimci Sol"
0,0,0,0,0,0,0,8.499546,.6931472,1,2,0,0,0,0,0,0,8.499546,.6931472,1,330,1992,188,"Turkey","Devrimci Sol"
,,0,,,,1,8.276738,0,0,0,0,0,0,0,0,1,8.276738,0,0,333,1984,159,"Turkey","PKK"
,,0,,,,1,8.298788,.6931472,0,0,0,0,0,0,0,1,8.298788,.6931472,0,333,1985,159,"Turkey","PKK"
,,0,,,,1,8.348619,1.098612,0,0,0,0,0,0,0,1,8.348619,1.098612,0,333,1986,159,"Turkey","PKK"
,,0,,,,1,8.413045,1.386294,0,0,0,0,0,0,0,1,8.413045,1.386294,0,333,1987,159,"Turkey","PKK"
,,0,,,,1,8.411352,1.609438,0,0,0,0,0,0,0,1,8.411352,1.609438,0,333,1988,159,"Turkey","PKK"
